id,SiO_var,SiOSi_skew,SiOSi_gmean,SiO_skew,SiO_gmean,SiO_max,density,SiO_mean,largest_free_sphere,k_dft,mode_dim,volume,AV,SiOSi_min,max_dim,SiOSi_var,SiOSi_hmean,largest_included_sphere,min_dim,SiOSi_std,NAV,g_dft,SiO_min,SiO_average,largest_included_sphere_free,spg,SiO_hmean,NASA,VolFrac,ASA,SiOSi_average,SiOSi_mean,SiO_std,SiOSi_max
9447488,0.000159323,0.27790604,143.7309466,-0.34108214,1.614617989,1.632034427,2.305829449,1.614667415,1.06438,21.16179575,1,20.73812867,0.0817247,129.3331302,1,395.8673421,155.0972419,7.59723,1,19.89641531,9.98E-05,18.31919364,1.593137929,1.614667415,2.30235,5,1.614568474,0,0,0,144.3779891,144.3779891,0.01262231,172.3348057
9447613,0.000246619,1.342192913,145.8362909,1.729177087,1.611982832,1.650481162,2.510164406,1.612058479,0.71547,27.38972948,1,15.89905669,0.00909275,139.7719329,1,163.5280425,150.1942637,4.08732,1,12.78780835,0,25.54031564,1.599234974,1.612058479,2.24825,15,1.611908021,0,0,0,146.4380718,146.4380718,0.015704117,180
9449948,1.96E-05,1.166052041,153.3357201,0.04863967,1.610769945,1.618057045,1.667185875,1.610776044,3.13047,26.26566538,1,18.42180591,0.0114329,137.4614059,1,244.4177319,158.0378417,4.47724,1,15.63386491,5.54E-05,22.5261543,1.604006088,1.610776044,6.4743,12,1.610763848,378.703,0.09088,0,153.6177165,153.6177165,0.004432519,180
9451209,4.19E-05,1.419506453,162.9496959,-0.399330648,1.601549999,1.607170954,1.65169228,1.601563107,2.1769,32.68999521,1,18.14968411,0.0131195,142.8044454,1,224.1524563,159.1408402,4.77223,1,14.97172189,6.55E-05,29.45376662,1.593639729,1.601563107,5.80457,164,1.601536877,330.937,0,0,163.0135608,163.0135608,0.00647624,175.1343409
9451211,7.85E-05,1.154699819,162.0428754,-1.154700538,1.618412005,1.623551246,1.734223878,1.618436355,2.89962,33.69387205,1,18.76699385,0.0133964,138.1962351,1,171.8214846,159.0081629,4.26128,1,13.10806945,0.000248291,25.26475751,1.603091681,1.618436355,3.59853,74,1.618387551,0,0.01754,0,162.3483578,162.3483578,0.008859251,180
9451544,0.000120608,0.09733073,147.5419551,0.768833966,1.614012368,1.635608903,2.315853926,1.614049601,1.17606,19.58709726,1,18.10528753,0.0145028,146.2684424,1,127.0380015,163.0521929,4.52523,1,11.27111359,1.09E-05,30.23408205,1.60272905,1.614049601,2.75948,4,1.613975263,0,0,0,148.1212259,148.1212259,0.010982185,168.0768938
9451942,5.65E-06,0.825637316,159.5760039,-0.159693801,1.610007628,1.613816693,1.750044237,1.610009384,3.12432,72.14385953,1,18.36582529,0.0155178,139.989994,1,126.3208629,158.1670325,4.68057,1,11.23925544,1.10E-05,25.6733972,1.605546352,1.610009384,3.75494,4,1.610005872,18.9158,0.02916,0,159.8349563,159.8349563,0.002377572,176.0242721
9452253,4.60E-06,0.233211149,165.383646,0.346921097,1.602816033,1.606109181,1.866460154,1.602817469,2.4336,27.93541869,0,17.62744192,0,150.2827507,0,127.017555,165.7446338,3.50777,0,11.27020652,0.00097526,22.59602673,1.600277627,1.602817469,3.42575,15,1.602814598,0,0,0,165.6009248,165.6009248,0.002145603,180
9452487,7.20E-06,1.184788068,159.4544967,0.844248743,1.608870754,1.613602172,1.838295329,1.608872991,3.18122,44.68543175,0,16.51534292,0,133.372004,0,207.1811402,149.8414643,3.36211,0,14.39378825,0.0017778,18.71087404,1.605931432,1.608872991,4.30168,55,1.60886852,86.7056,0.02768,0,159.6264177,159.6264177,0.002683921,180
9452541,0.000130644,-0.294207402,167.9326642,0.075711077,1.615143621,1.632017734,1.984156346,1.61518405,1.54746,13.23633335,0,17.31176664,0,152.7557629,0,93.23082063,168.7740839,3.46181,0,9.655610837,0.000989027,21.04399402,1.59887732,1.61518405,2.76309,2,1.615103206,0,0,0,168.2164185,168.2164185,0.011429967,180
9452796,0.00010726,1.220482617,146.6379731,0.666680438,1.61139918,1.626603834,1.720268337,1.611432366,5.27446,60.57560509,0,17.40095512,0,147.9116239,0,162.8557788,165.303268,3.2917,0,12.76149595,0.000941801,26.96951855,1.602545863,1.611432366,6.14631,12,1.611366088,0,0.11362,549.868,147.1228425,147.1228425,0.010356645,180
9452920,3.16E-31,1.15359193,161.5712693,-1.194566844,1.616073271,1.616073271,1.644979355,1.616073271,5.3866,35.36641186,1,18.14789521,0.0139804,150.5652195,1,67.39908196,162.9388887,4.62604,1,8.209694389,0,26.15985624,1.616073271,1.616073271,5.70758,194,1.616073271,15.3639,0.05932,319.656,161.8063048,161.8063048,5.62E-16,177.2186407
9453042,2.09E-05,-0.304030314,150.646224,-2.405709581,1.626219294,1.62822544,1.257705553,1.626225761,6.94584,35.76449688,1,18.95917714,0.0198501,141.1300761,1,220.0639651,158.5003751,5.1025,1,14.83455308,0.000285038,25.4037706,1.612630083,1.626225761,10.86058,227,1.626212798,79.1524,0.2498,1032.72,150.9290765,150.9290765,0.004575705,161.5668341
9453104,8.89E-05,-0.119660555,167.535722,-0.966826511,1.624539752,1.634728608,1.829291101,1.624567217,2.12633,24.93969367,1,18.07855483,0.00721897,141.6466511,1,174.4377405,161.093594,4.81273,1,13.20748805,0.00161992,21.85997843,1.607505977,1.624567217,4.08793,10,1.624512183,7.19622,0,0,167.7141159,167.7141159,0.009428877,178.7790067
9453348,0.000345367,0.077163988,144.4924997,-0.169642604,1.614588758,1.640676031,2.161372252,1.614695851,2.36969,21.50955698,1,17.71875,0.0481632,124.7071333,1,231.5534721,142.9700158,7.53053,1,15.21688116,0.000607367,18.52032298,1.585768954,1.614695851,3.25136,5,1.614481523,0,0,0,145.2659449,145.2659449,0.01858406,170.2369038
9454523,8.53E-05,1.965367109,153.5544903,0.378954045,1.608312498,1.623207899,1.87980731,1.608338974,2.5009,33.28295092,2,20.2622552,0.0583669,145.4655721,2,80.69948918,153.9163895,5.27666,2,8.983289441,0,29.04492082,1.591328972,1.608338974,4.27135,194,1.608286059,87.4575,0,0,153.7428899,153.7428899,0.009235124,180
9457128,6.73E-07,1.258590217,161.3925286,-0.556148147,1.616074856,1.616852059,1.641146271,1.616075064,2.07561,36.68006386,0,12.1917956,0,128.1350916,0,180.1394359,138.8216251,2.30016,0,13.42160333,0,53.94134963,1.614943795,1.616075064,5.77178,187,1.616074648,339.337,0,0,161.5411963,161.5411963,0.000820648,177.5709649
9458260,8.04E-05,-0.12765328,154.4671124,-0.275548533,1.617222719,1.625771251,1.436892548,1.617247609,5.94391,35.26599777,1,14.20152194,0.00317703,130.5285963,1,117.233922,144.9551617,3.59071,1,10.82746147,0,27.6886926,1.604781373,1.617247609,6.44178,131,1.617197804,0,0.1827,975.98,154.5937198,154.5937198,0.008967971,163.3820202
9460931,0.000184694,0.235574343,152.2971572,-0.112060665,1.613491025,1.632125798,2.127582298,1.613548295,1.44471,13.18879743,0,18.31248992,0,137.8711717,0,177.3902943,149.6626176,3.4557,0,13.31879478,0.00515391,22.36158109,1.591921187,1.613548295,3.36103,2,1.613433717,0,0,0,152.8226163,152.8226163,0.013590202,180
9461292,2.86E-07,1.149261598,162.9214468,-1.599098532,1.606979797,1.607402579,1.653397454,1.606979886,2.12262,32.80678958,0,16.2,0,141.58507,0,87.38592983,159.4624416,2.75052,0,9.348044171,4.87E-05,18.53600508,1.605744051,1.606979886,5.78759,164,1.606979708,330.803,0,0,163.0126845,163.0126845,0.000534911,175.3402511
9461394,0.000844337,-1.892025085,174.4055078,2.401242026,1.614449714,1.70773114,1.940284762,1.614703946,1.90075,11.73896629,1,20.43062557,0.0602034,146.541329,1,145.022993,158.403837,5.67547,1,12.04254927,0.000356306,12.98826767,1.591425676,1.614703946,2.78362,2,1.614202481,0,0,0,174.5766021,174.5766021,0.029057475,180
9463055,0.00021886,-0.5896754,158.5103708,-1.01041133,1.611158706,1.630301289,1.825519782,1.611227059,2.01018,50.8644767,1,17.9586734,0.0138562,139.0568062,1,97.30967743,153.2414209,4.64884,1,9.864566763,0,28.6182443,1.563017216,1.611227059,3.84407,166,1.611089907,6.50992,0,0,158.9186735,158.9186735,0.014793924,179.9999027
9464129,0.000353637,0.480349092,142.198968,-0.206393557,1.617194275,1.647718597,2.591591873,1.617303794,0.69156,19.2374138,1,18.81045141,0.0175337,143.4453612,1,169.4687031,158.7278741,4.48166,1,13.01801456,0.000226242,24.15714322,1.582211569,1.617303794,1.93809,4,1.617084566,0,0,0,143.1773449,143.1773449,0.018805232,173.1361695
9464407,0.000140325,0.284524694,152.6938443,1.26168175,1.605907386,1.640973129,1.974983478,1.60595081,2.6843,17.48278471,1,17.99875489,0.0117873,141.8016608,1,209.5321157,157.7455957,4.3315,1,14.4752242,0.000129887,27.72952742,1.590689991,1.60595081,3.67095,2,1.605864223,0.187341,0.01322,0,153.4047823,153.4047823,0.011845903,179.9999991
9465067,0.000101984,-1.964262035,158.0204932,-0.332110641,1.607014296,1.62298315,1.605879806,1.607046071,3.42616,100.4780477,1,18.00374418,0.0138044,140.0491556,1,152.058408,157.0988073,4.25092,1,12.33119654,0,22.78464877,1.587554965,1.607046071,5.93708,127,1.606982474,520.034,0.09384,0,158.438773,158.438773,0.010098707,165.5383175
9465663,6.42E-06,0.917587688,157.4699363,-0.519151427,1.6006118,1.603075049,1.540334631,1.600613806,7.61803,56.92557913,1,19.02322601,0.02709,136.3283689,1,282.9897175,156.0917701,5.12169,1,16.82229822,0,20.87267562,1.596760242,1.600613806,7.80651,193,1.600609794,0,0.15412,600.058,157.9096293,157.9096293,0.002533053,179.7560509
9466207,0.000160315,-0.346886212,153.3259656,0.2477847,1.609174497,1.630012509,1.749495388,1.609224246,7.77985,49.29460699,0,17.47245131,0,148.4563182,0,123.6924226,166.5537906,3.42427,0,11.12170952,0.000956178,26.45278728,1.5905388,1.609224246,7.94273,51,1.60912481,0,0.12092,439.825,154.6800447,154.6800447,0.012661571,179.9999991
9466583,0.000227053,-0.028092384,141.3393829,-0.189122196,1.614886277,1.636246537,2.436449785,1.614956661,1.35004,8.740786338,1,13.82863686,0.00111437,130.2548393,1,189.963255,146.4709515,3.32485,1,13.7827158,0,10.56668669,1.592650531,1.614956661,2.80014,2,1.61481581,0,0,0,141.8437132,141.8437132,0.015068289,164.7058646
9466691,0.000100344,0.757355621,157.0163351,-0.712023898,1.621523238,1.633212673,1.681654177,1.62155427,3.1739,104.4970714,0,17.654069,0,136.0526795,0,113.7190462,156.3335707,4.72364,0,10.66391327,0.0161267,32.97770029,1.603447968,1.62155427,4.36767,15,1.621492114,148.677,0.05164,0,157.3715992,157.3715992,0.010017178,180
9468473,1.59E-05,-0.181149871,163.5538033,-0.431780765,1.604270348,1.608180603,1.439462407,1.604275294,10.25035,59.56845524,1,25.33683928,0.21033,132.7768581,1,142.162202,155.3070362,12.45308,1,11.92317919,0,25.72442393,1.598615645,1.604275294,11.20266,177,1.604265399,1.6481,0.2115,644.461,163.9768224,163.9768224,0.003982179,179.9617883
9474017,0.000562581,1.00089388,155.8027956,0.431569417,1.628648774,1.663259269,1.724459953,1.628820769,3.26348,53.40990471,2,19.31873542,0.0224339,150.4518067,2,90.13153843,160.0817032,4.19832,2,9.493763133,0,19.6155158,1.601437761,1.628820769,5.11821,12,1.628477491,261.768,0.05616,0,156.2359369,156.2359369,0.023718791,180
9474407,0.000184971,-0.76160642,159.1684769,0.385414388,1.605324868,1.626244497,1.5390068,1.605382355,6.91392,55.79559456,1,18.11605207,0.0135636,147.7461,1,116.958731,163.2776249,4.47755,1,10.814746,1.09E-05,75.5291907,1.588542721,1.605382355,7.66418,11,1.605267507,0,0.1658,650.697,160.3729691,160.3729691,0.013600418,180
9476233,0.000138661,0.438702402,153.4479608,0.485662735,1.609203252,1.626309924,1.824758992,1.609246234,2.89409,27.37813788,0,18.225,0,136.4676837,0,133.9594657,164.1038081,3.92683,0,11.57408596,0.00440592,13.29354083,1.595068706,1.609246234,4.77939,74,1.609160372,112.001,0.03362,0,153.9880228,153.9880228,0.011775442,180
9476257,2.04E-05,1.022810752,156.1244947,0.878745134,1.612440484,1.619965027,1.597371012,1.612446793,5.85879,53.85246485,1,18.40909091,0.0019263,153.7159564,1,68.6990906,164.6587768,4.0938,1,8.288491455,0.001096,25.65887272,1.607912237,1.612446793,6.34702,194,1.612434185,116.696,0.10204,403.659,156.25263,156.25263,0.004514433,169.8594301
9484960,0.000242222,-1.43592609,155.1838808,0.37498454,1.606707758,1.632587952,1.581594421,1.606782955,5.18702,67.31367882,1,22.21822688,0.123847,125.0638901,1,323.7437233,155.9629656,8.63203,1,17.99287979,1.34E-05,29.89673161,1.587270624,1.606782955,5.31576,98,1.606632741,0,0.10612,589.102,155.5473896,155.5473896,0.015563498,166.3910176
9484994,2.14E-05,-0.48019285,158.1470814,-0.43416883,1.611748027,1.618042342,1.8205632,1.611754673,2.6642,54.39045544,1,24.69300075,0.193907,127.1481006,1,103.5298273,155.2939916,13.72258,1,10.1749608,8.91E-05,58.14925162,1.603961209,1.611754673,3.87638,51,1.611741376,7.1183,0.00366,0,159.5496447,159.5496447,0.004626538,179.7537058
9485722,4.87E-06,0.486849286,150.2198222,-0.407370276,1.614438377,1.617126802,1.816107044,1.614439886,2.47554,72.53082827,1,19.32957607,0.0196101,140.2274212,1,157.043058,157.9985952,4.51655,1,12.53168217,0.000383601,28.3779025,1.611084592,1.614439886,3.44049,61,1.614436868,0,0,0,150.7935158,150.7935158,0.002206991,170.7487375
9485731,7.10E-06,-0.69279577,170.8153441,0.020000013,1.601676903,1.604929349,1.932423587,1.60167912,1.90638,28.55286725,1,19.20249483,0.0599218,129.248193,1,357.36126,155.8249567,8.72368,1,18.90400116,0.00127026,14.88216329,1.598273548,1.60167912,2.94139,38,1.601674686,0,0,0,170.9571638,170.9571638,0.002665004,178.8478635
9491937,0.000150205,0.207441653,149.4481379,-0.009022051,1.601638388,1.621646687,2.135946392,1.601685282,3.75745,57.42138349,0,17.45686213,0,125.3977244,0,330.8417355,161.8021806,3.94575,0,18.18905538,0.00317042,17.73133171,1.582835781,1.601685282,4.27351,5,1.60159149,0,0.01576,52.4678,149.8460921,149.8460921,0.012255832,173.070141
9492216,1.40E-06,-1.921025734,159.7587115,0.966430553,1.607979242,1.610247189,1.620270756,1.607979676,2.25628,47.2158815,1,18.07579854,0.0128813,143.9964285,1,98.30326885,163.1783913,4.19799,1,9.914800495,0,17.93732647,1.60680004,1.607979676,5.84685,164,1.607978808,396.512,0,0,160.1131169,160.1131169,0.001181224,174.187563
9492309,1.84E-06,0.930124029,150.491087,1.074241343,1.624836276,1.62772154,1.391120904,1.624836841,5.7319,34.37060578,3,20.45819695,0.0703854,137.7442128,3,91.26031127,155.8011268,6.32365,3,9.553026288,0,21.20293487,1.62362857,1.624836841,9.27241,193,1.62483571,0,0.18908,924.981,150.7904935,150.7904935,0.001356329,180
9492651,7.96E-06,0.111102776,155.4417403,-0.412285437,1.616971222,1.619944691,1.744168937,1.616973686,1.89019,37.34886462,3,19.17171394,0.038531,140.9764634,3,72.83476977,160.5901044,5.53159,3,8.5343289,0,23.52934807,1.612360207,1.616973686,6.1547,166,1.616968757,389.427,0,0,155.4521836,155.4521836,0.002822071,158.2160184
9492797,2.54E-05,0.20187962,158.3899758,-0.314801689,1.615874353,1.621668705,1.847763478,1.615882211,3.1035,30.55584964,1,20.74421279,0.110167,128.5401861,1,151.3096948,157.9317825,9.97976,1,12.30080057,0,14.58264658,1.608212419,1.615882211,4.3287,62,1.61586649,52.8524,0.02178,0,159.043014,159.043014,0.005037582,180
9493359,0.000403824,-1.433451404,155.6140379,-0.293643457,1.608793578,1.639253859,1.809585002,1.608919393,7.21981,69.56058863,1,21.6931475,0.174825,127.596803,1,289.7577799,146.4250729,13.15879,1,17.02227305,0,30.23595024,1.575205236,1.608919393,8.0817,140,1.608667449,0.518289,0.07656,264.628,155.986111,155.986111,0.020095384,169.9124134
9493458,0.000134011,0.242378581,148.4489912,-0.186512269,1.611406585,1.625850652,1.655760276,1.611448205,2.61221,60.9407087,1,19.825061,0.0628421,129.4782981,1,228.1408619,163.0969515,6.18582,1,15.10433255,0,30.19037083,1.591820297,1.611448205,10.77546,107,1.611364928,498.321,0.14214,0,148.9412924,148.9412924,0.011576326,176.983071
9496053,0.000109285,-0.705465578,159.323997,-0.041781286,1.61872053,1.63067611,1.767855909,1.618754293,2.6565,51.0736517,1,23.31159009,0.191737,129.9031188,1,141.4034185,151.134307,13.26826,1,11.89131694,0,30.70451479,1.605271704,1.618754293,3.72704,49,1.618686762,41.6486,0.02616,0,160.7413486,160.7413486,0.010453928,179.964931
9497839,0.000516238,0.220912875,166.2035495,0.973161368,1.636427873,1.682626698,1.872736765,1.636584207,1.96194,41.43081836,3,20.18899597,0.0844292,129.4832155,3,119.6200629,151.7609013,7.33955,3,10.93709573,0,22.62996611,1.61110121,1.636584207,3.25878,15,1.636272917,0,0,0,166.4392416,166.4392416,0.022720878,180
9501893,7.63E-06,-0.971198495,157.2535677,-0.720124146,1.612972469,1.617812623,1.716555474,1.612974835,1.59856,57.22006336,1,18.04860023,0.00962743,145.4459151,1,189.9007871,158.5706371,3.85579,1,13.78044945,0.000314764,33.20825581,1.606247943,1.612974835,6.78878,85,1.6129701,332.667,0,0,157.6754091,157.6754091,0.00276184,180
9502625,8.36E-05,-0.141728514,151.9776959,1.02361058,1.601708382,1.625322043,1.805591661,1.601734382,7.26014,54.90877484,1,17.53150729,0.00508171,129.3468633,1,238.3750372,152.1131222,3.89225,1,15.43939886,0.00283606,29.28233947,1.590921337,1.601734382,7.83385,51,1.601682482,0,0.13522,396.415,153.3760735,153.3760735,0.009143848,180
9503828,0.00011955,0.44201292,143.3456036,1.103414299,1.608249189,1.629215656,2.440425107,1.608286172,0.66707,41.80381538,1,18.44935147,0.0309105,136.3663623,1,184.7337093,159.0371521,6.03533,1,13.59167794,0.000477082,25.28977386,1.597291741,1.608286172,2.9365,8,1.60821239,0,0,0,143.6741533,143.6741533,0.01093387,162.1775888
9504612,4.61E-05,-1.493741546,157.7929411,0.1125383,1.599009345,1.607427585,1.605785099,1.599023754,2.2075,48.85970139,1,18.40404268,0.0468052,130.2398315,1,111.7129666,152.7899985,7.53374,1,10.56943549,0.000154948,24.9507504,1.590678045,1.599023754,5.8016,164,1.59899494,449.967,0,0,158.3692119,158.3692119,0.006789337,173.6230642
9504965,0.000352352,0.053062358,152.7434819,0.098096227,1.596752724,1.621936757,1.598342025,1.596862972,7.49176,81.29771501,0,13.48471417,0,99.57651287,0,425.1632695,150.6965665,3.08168,0,20.61948762,7.30E-05,37.46197816,1.572500831,1.596862972,9.52584,164,1.596642561,0,0.17332,674.146,153.4140106,153.4140106,0.018771031,179.869856
9506310,0.000145212,-0.184951562,154.6980476,-0.096346555,1.607196852,1.627872583,1.645074787,1.60724205,7.4608,49.84321894,2,20.34665036,0.0730361,115.5751643,2,118.7456774,153.7736436,6.09549,2,10.89704902,0,23.82283072,1.586689923,1.60724205,8.05972,46,1.60715163,0,0.13304,511.067,155.8001316,155.8001316,0.012050378,178.9440618
9508575,6.53E-05,-1.154234765,156.8115966,0.03996545,1.603851964,1.614383418,1.503411991,1.603872323,6.16868,75.74774598,0,15.22936742,0,135.5278153,0,131.8750311,149.5214305,4.50744,0,11.48368543,0.00852658,31.19950553,1.593986069,1.603872323,6.55866,57,1.603831608,0,0.16832,795.468,157.2293865,157.2293865,0.008081673,174.4835889
9517531,6.94E-05,0.204758243,150.5138726,0.91277908,1.603067064,1.620681129,2.013730027,1.603088635,2.57972,30.28627266,1,21.34651417,0.172622,127.9488956,1,254.1502718,145.519271,12.74818,1,15.9420912,0,22.43652807,1.594808065,1.603088635,3.08881,59,1.603045561,0,0,0,151.1939037,151.1939037,0.008329369,180
9517648,6.90E-05,-0.216772564,155.342527,-0.246991163,1.610323128,1.622725227,1.933616103,1.610344585,2.14972,55.40052173,1,23.05479246,0.189874,129.5167471,1,244.9183138,148.8806679,13.39772,1,15.64986625,0,20.48694058,1.596105804,1.610344585,3.27158,53,1.610301652,0,0,0,156.6982114,156.6982114,0.00830944,179.8120496
9518784,4.04E-06,-0.25956346,157.2481576,-1.106154531,1.599235474,1.600624794,2.016688479,1.599236738,3.28409,29.4648404,1,23.94500008,0.19614,131.201476,1,147.6094461,152.3818204,13.72943,1,12.14946279,1.44E-05,12.70466021,1.595781826,1.599236738,4.14453,57,1.59923421,33.1697,0.01492,0,158.0248701,158.0248701,0.002009293,180
9533747,0.000238287,-0.584808872,146.4735824,0.096406105,1.607064145,1.629928805,2.339153303,1.607138237,2.41253,45.40168623,0,18.17307692,0,141.3000296,0,120.8815617,155.9015493,4.31721,0,10.99461513,0.013355,19.5703819,1.585022064,1.607138237,3.30541,4,1.606990098,0,0,0,146.8947803,146.8947803,0.015436547,164.430352
9533761,7.73E-05,-1.258831873,164.6471664,1.095458344,1.611676267,1.629454142,1.888473129,1.611700154,2.20946,45.21009916,0,17.35714286,0,142.8359385,0,104.4644316,156.1324557,3.71689,0,10.22078429,0.0057514,21.72787759,1.603223013,1.611700154,3.49189,57,1.611652474,0,0,0,165.8459295,165.8459295,0.008792233,180
9533788,0.000111175,0.40824829,162.4231267,-0.810269052,1.615878131,1.623882503,1.549889845,1.615912653,1.50816,34.71918157,1,17.71875,0.00271717,151.2719942,1,60.53800975,164.1659793,3.37812,1,7.780617569,0,19.17719443,1.597653678,1.615912653,7.25379,225,1.615843487,551.111,0,0,163.001669,163.001669,0.010543953,180
9536903,3.65E-05,0.548387879,148.477808,-0.403419656,1.604201334,1.609574533,1.235633665,1.604212709,13.23409,63.32252431,1,18.58047481,0.060439,119.2890456,1,142.1037002,146.4190076,7.31831,1,11.92072566,0,35.50664715,1.596815504,1.604212709,13.24485,179,1.604189947,0,0.34798,992.241,148.9272392,148.9272392,0.006038232,174.6369108
9539763,0.000254863,0.852617508,141.9065444,-0.07010549,1.601200989,1.624041916,2.493909869,1.601280612,1.41697,86.29616725,2,20.81710922,0.0830624,150.379958,2,90.9139281,164.4717281,7.64209,2,9.534879553,0,42.01495516,1.575620797,1.601280612,2.29369,2,1.601121326,0,0,0,142.3013603,142.3013603,0.015964443,170.7904619
9539885,2.70E-05,-0.061762955,169.0361338,0.762783988,1.599560947,1.60971195,1.905203651,1.599569367,2.00012,26.66258656,3,19.48287779,0.0310955,137.0784722,3,153.5100593,155.405279,4.73772,3,12.38991765,0,28.24325368,1.592249379,1.599569367,3.30351,12,1.599552541,0,0,0,169.2077556,169.2077556,0.005194228,180
9540199,6.34E-06,1.407441302,146.3172005,0.021262972,1.609457489,1.61310953,2.120730466,1.609459459,2.83618,27.87992985,3,20.1470431,0.0406972,143.594019,3,102.3892233,159.3691028,5.62295,3,10.11875602,0,14.96930066,1.605335374,1.609459459,3.41592,15,1.609455519,0,0.00838,0,146.9488682,146.9488682,0.002518374,180
9540223,1.00E-05,0.268285799,158.8073683,-0.942426249,1.608571874,1.611720896,1.815166779,1.608574992,3.33361,43.21960654,1,24.09197873,0.198822,133.9538201,1,221.823121,156.4556749,14.01429,1,14.89372757,0,23.86977488,1.602591212,1.608574992,4.62388,53,1.608568752,76.3667,0.02672,0,159.1146829,159.1146829,0.003165241,173.7856155
9540270,0.000231244,0.812726571,157.314275,1.26832148,1.620593404,1.664222625,1.847635664,1.620664194,3.04959,28.08057822,0,18.19417008,0,143.5053857,0,134.6000346,157.6980324,4.20106,0,11.6017255,0.0111603,28.68104435,1.603868034,1.620664194,4.39495,15,1.620523159,63.839,0.02238,0,157.5988948,157.5988948,0.015206716,180
9540281,0.000165768,0.98917116,146.5663883,0.943021753,1.612810475,1.638000022,2.076829822,1.61286161,2.4277,17.29800341,1,25.46790596,0.218203,131.2610653,1,175.0588425,155.9648442,12.03958,1,13.23098041,1.53E-05,18.81882526,1.599530711,1.61286161,3.07991,2,1.612759594,0,0,0,147.1158909,147.1158909,0.012875079,180
9540369,1.68E-05,-0.528314787,165.9609462,-0.006748166,1.607186968,1.613154311,1.908574433,1.607192189,1.97296,26.49112405,1,17.95887156,0.0124524,142.6718176,1,185.0836116,162.7089902,4.44663,1,13.60454378,0,54.37933669,1.60069536,1.607192189,3.34055,12,1.607181748,0,0,0,166.2665519,166.2665519,0.00409629,180
9540599,1.59E-06,-0.605283254,160.3408908,-0.707106084,1.625129494,1.626022764,1.362181988,1.625129983,11.57999,39.09478506,1,17.05462073,0.0143381,147.1101836,1,117.143017,163.2824721,4.48453,1,10.82326277,0,32.7962446,1.623346277,1.625129983,11.89661,193,1.625129004,0,0.25298,747.896,161.4994769,161.4994769,0.001261271,180
9540819,6.69E-05,0.773208755,148.9188092,-0.097813262,1.606764954,1.621085864,2.207937672,1.606785794,2.95842,47.75720142,1,18.40909091,0.00424008,147.7174598,1,80.34369671,159.4813312,4.3575,1,8.963464549,0.00223628,23.24479187,1.591642427,1.606785794,3.31916,2,1.606744105,0,0.00436,0,149.4312032,149.4312032,0.008182182,180
9540823,3.45E-06,0.228525009,158.351585,1.208210275,1.598415224,1.601977007,2.289910089,1.598416301,2.06993,26.80780631,1,20.25,0.0581611,135.113849,1,113.211866,154.8680816,7.56697,1,10.64010648,0.000962045,16.32146719,1.596938777,1.598416301,2.68074,12,1.598414149,0,0,0,159.0169162,159.0169162,0.001856243,180
9540895,9.50E-05,0.499664001,146.1900736,0.009467635,1.598452454,1.613213335,2.013264393,1.598482172,2.47056,16.40226494,1,18.375,0.0159676,135.4913436,1,163.9813665,155.4902661,4.36248,1,12.80552094,0.00109397,21.24966831,1.583584292,1.598482172,3.3478,2,1.598422736,0,0,0,147.4229365,147.4229365,0.009747275,180
9541338,0.000184391,1.177419126,143.8615767,1.026143841,1.611974322,1.640989614,2.56869286,1.612031189,0.64037,17.87700249,1,17.39025645,0.0276092,123.7032251,1,190.5415772,149.0499977,4.53534,1,13.80367984,0,13.05615437,1.598431109,1.612031189,1.47086,2,1.611917779,0,0,0,144.4742817,144.4742817,0.013579075,180
9541411,0.000429078,-1.49550795,168.5438562,0.435924888,1.637500286,1.666040858,1.777888246,1.637630818,2.21116,32.91089975,0,11.53120365,0,159.3406691,0,2.046997238,160.5027382,1.39357,0,1.430733112,0,29.9957917,1.620262814,1.637630818,3.54202,147,1.637370242,0,0,0,168.930556,168.930556,0.020714203,180
9541791,6.62E-06,0.407382359,143.9082016,-0.028921114,1.632861723,1.635792786,1.519663623,1.632863751,3.2477,37.5603329,0,13.16733257,0,135.9670966,0,228.5023234,153.596856,1.44159,0,15.11629331,0,20.89572828,1.629175591,1.632863751,3.92497,119,1.632859695,70.0771,0.0549,0,144.2600963,144.2600963,0.002573529,156.7088019
9541960,4.65E-05,-0.213195201,163.2903473,-1.599308429,1.608634096,1.613600914,1.846349584,1.608648625,3.13691,44.16116366,0,20.06819209,0,143.8615851,0,112.8697188,154.9239212,6.58204,0,10.62401613,0.0516892,22.25455522,1.593781878,1.608648625,4.57401,63,1.608619501,52.704,0.02268,0,163.5679064,163.5679064,0.006821481,180
9542142,0.00032972,-0.711326281,150.9169607,0.295803029,1.602248278,1.636172051,1.231830654,1.602350944,17.25083,67.13808732,3,21.02779417,0.0670972,127.6464567,3,105.2828778,154.7928965,5.31576,3,10.2607445,0,77.33519687,1.581514441,1.602350944,17.39029,165,1.602145837,0,0.3844,820.569,151.5619905,151.5619905,0.018158195,171.1477439
9544172,0.006320803,-0.935882534,149.7271114,2.467128197,1.640691224,1.897387947,2.312840844,1.642477687,1.15742,52.80713206,1,18.43747833,0.00967964,145.8687938,1,109.454378,159.6189938,4.18346,1,10.46204464,0.00138597,34.39665621,1.592435479,1.642477687,2.6127,2,1.639032118,0,0,0,151.3050475,151.3050475,0.079503481,180
